,content,uid
129,"
As part of the restructuring between ENA and Global Markets and consistent 
with the view to increase our focus on building our core gas and power 
business, we have decided to re-formulate the ENA Management Committee.  As 
part of this change, each of you are invited to participate in dialogue and 
decisions which will impact the overall course of our business. Ultimately, 
this group is responsible for the overall financial performance and strategic 
direction of ENA.  The only structural committment to your time will be a 
pre-scheduled Management Committee meeting every second Friday afternoon 
starting at 2:30 PM until 4:30PM in 30 C2 (video conference room).  The 
Portland, Canadian and Mexican offices can connect via video conference.  The 
meetings wil focus on financial targets, deal flow, market opportunities, 
staffing and strategic direction.  The first meeting will be scheduled on 
this Friday.  

Everybody should make a serious committment to attend, to stay for the entire 
meeting and to be on time.  

Regards
Delainey",1
130,"
Please note time change for the QBR to be held on Friday, August 18th.  It 
will be from 8:30 am to 11:30 am so that we can have the Friday afternoon 
budget and staff meeting.  The QBR will be held in EB3321.

Thanks.",1
131,"
Guys, this is my first cut on who I would want to be in this group. I think 
this is an important exercise on a couple different fronts.  We need to bring 
more people ""in"" which should increase their accountability for ENA results 
overall, improve communication and teamwork and provide a platform to 
evaluate future leaders.

 Trading   Origination  Country Managers  Support   Executive 

 Belden    Dietrich   Milnthorp   Colwell    Frevert
 Presto    Calger   Yzaguirre   Beck    Delainey
 Arnold    Duran       Oxley    Lavorato
 Neal    Bowen       Haedicke   
 Shively    Donahue      Murray   
 Allen    Mrha          
 Martin    Redmond

I would like to send out a note this week to communicate whatever we come up 
with in order to have the right folks available on Friday.

Look forward to your comments.

Regards
Delainey",1
132,"
Just a reminder.....West Mid Market QBR will be held this week:

  DATE:   FRIDAY, AUGUST 18, 2000
  TIME:   1:00 PM TO 4:00 PM
  PLACE:   EB3321

I will look forward to seeing you there.",1
133,"
There has been a change in the monthly dinner meeting as follows:

  DATE:   August 14, 2000
  PLACE:   The Map Room
      Brennan's
      3300 Smith
      713/522-9711
  TIME:    6:30 PM

Please make a note of these changes.  I will look forward to seeing you 
there.",1
134,"
Just a reminder:  The Industrial QBR is scheduled for Monday as follows:

  
   DATE:   8/14/00
   TIME:    1 PM - 4 PM
   PLACE:   EB 3321

Please mark your calendars for this meeting. ",1
135,"
Today's Staff & Budget Meeting has been cancelled.  Please make a note on 
your calendars.",1
136,"
Because of a scheduling conflict earlier in the month, we had to cancel our 
original plans for dinner.  The plans have been revised as follows:

  DATE:  August 18, 2000
  PLACE:  The Wine Room
     River Oaks Grill
     2630 Westheimer
     713/520-1738
  TIME:   6:30 PM

If you have any questions or concerns, please do not hesitate to contact Kay 
(3X0643) or Beverly (5X7857).  

I will look forward to seeing you there.",1
137,"
Please note that the time of the Friday afternoon staff meeting has been 
changed for this week only.  Please mark the following on your calendar:

  Date:    Friday, August 11, 2000
  
  Time:    3:30 pm - 5:30 pm

  Location:   EB 30C1

  Topic:   Combined Staff and Budget Meeting

If you have any questions/conflicts, please feel free to call Kay (30643) or 
me.

Thanks!

Beverly
57857",1
138,"
Dave would like to cancel the bloomberg program that he presently has on his 
computer.  Can you do this for him or can you direct me to the proper person ?

Thanks for your help.


Kay
713-853-0643",1
139,"
Pretty quiet on the EcoGas/Kafus front...... whats up?

Regards
Delainey",1
140,"
Bill, Dave delainey is only recieving mail through 
david.w.delainey@enron.com. I checked in the address book and it appears as 
though he should be able to recieve email from david.delainey@enron.com. This 
is happening fom external accounts. I have checked his settings and 
everything seems to be fine. Could you please take a look at his mail file. 
If he can not recieve email through david.delainey@enron.com, can we make it 
to where he can. Please reply this back to Kay Chapman and myself.

Thanks,
Joe Brewer",1
141,"
thanks Ben - makes sense.",1
142,"
Text:  Please plan to attend and reception and dinner for Analysts and 
Associates who have made significant contributions to ENA.  The function will 
be hosted by the Office of the Chairman at Morton's Steak House located at 
5000 Westheimer on August 17, 2000.  The reception will start at 7:00pm with 
dinner to follow at 7:45pm.  Please RSVP to Ted Bland at ext. 3-5275 no later 
than close of business Monday, August 14.  This will be an informal gathering 
to discuss the progress of ENA and an open forum to interact with members of 
the senior management team on a one on one basis.  

See you on the 17th.  

Mark, Dave and John",1
143,"
The following meeting has been arranged:


  Date:  August 4, 2000
    Friday

  Time:  1:00 pm - 2:30 pm

  Location: EB 3314

  Topic:  HLP

  Attendees: Mark Frevert
    Dave Delainey
    John Lavorato
    Wes Colwell
    Tim Detmering
    Brian Redmond


If you have any questions/conflicts, please feel to call me.

Thanks,

Kay 3-0643",1
144,"
Jeff, we are thinking about how to finish the mid-market iniative and I need 
to know if you want Breslau.  I would like him in a singular role and 
accountability so I need to plan to incorporate him or not depending on if 
you want him.

Regards
Delainey",1
145,"
Wes, as per our discussion, I wanted to detail the action items from the 
analysis: 
  a) the Office of the Chairman will be increasing the visibility of ROCE and 
cost metrics as a part of the QBR process;
  b) the ROCE iniatives include:
   - HPL divestment - Donahue/Detmering/Redmond;
   - GENCO strategy or possible peaker sales - Donahue/Miller;
   - MPR rationalization, Raptor strategy and divestment/clean-up - 
Donahue/Maffitt/Peterson
   - LRC optimization, increased performance - Redmond/Mrha;
   -Sithe restructuring, elimination of the tracking account - Donahue;
   - Powder and Wind River sales - Redmond/Mrha.
  c) specific cost reduction iniatives as detailed in your presentation - 
implement with feedback/measurement process to ensure buy in - Wes Colwell;
  and d) further analysis on quality of product/service for cost for 
non-commercial and group expenses - Wes Colwell.

Regards
Delainey",1
146,"
Due to a scheduling conflict, it has become necessary to cancel the dinner 
meeting scheduled for August 2, 2000 at the River Oaks Grill.  This meeting 
will be re-scheduled at a later date.  

If you have any questions or concerns, please feel free to contact either Kay 
(30643) or Beverly (57857). Thanks very much.
",1
147,"
Rick, we have re-examined the portfolio as a result of our last meeting and 
have an expected portfolio of $500M (gross) or $408M (net-ENA's share) to be 
placed into Raptor on September 1.  We have a second tranche of $608M (gross) 
or $396M (net ENA's share) to be placed into Raptor 2 on December 1.  

Kafus, Ecogas, Brigham, Crown Energy and Merlin CLO Equity Option will not be 
part of either Raptor 1 or Raptor 2.

Please confirm that this is consistent with you view of capacity and timing.

Regards
Delainey",1
